Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (m²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
15.23;881.06;-5.0455;-9.2227;11.432;9.2594;138.97;90.806;166;33.162;10.258;0.82309;-23.363;-47.999;9.7837;80.727;0;-4.9585;-1.4693;8256.4;0;5.5915;0.01467;1429.6;1402.3;0.3374;0.034608;2082684;0;0.0026086;0.73563;0.0070935;0.45743;0.15804;0.12016;22.381;-45.211;0.027605;0;0;0;0;-0.31155;0.001253;80.9;0.0051403;55.356;25.211;NaN;20.438;852.36;343.68;0.01;0.66433
15.24;881.01;-5.1377;-9.2171;11.466;9.2546;139.05;90.866;166.11;33.164;10.25;0.83251;-23.363;-47.999;9.7837;81.198;0;-5.0944;-1.4783;8256.4;0;5.5915;0.01467;1429.8;1402.3;0.34053;0.034689;2087560;0;0.0022527;0.73543;0.0060972;0.45724;0.15804;0.12016;22.521;-45.474;0.02795;0;0;0;0;-0.32734;0.0012552;80.9;0.0051403;55.404;25.248;NaN;20.438;852.36;343.68;0.01;0.66461
15.25;880.95;-5.2299;-9.2114;11.5;9.2498;139.13;90.926;166.21;33.166;10.242;0.84221;-23.363;-47.999;9.7837;81.668;0;-5.232;-1.4868;8256.4;0;5.5915;0.01467;1430.1;1402.3;0.34358;0.034773;2092609;0;0.0019297;0.73522;0.0051977;0.45703;0.15804;0.12016;22.663;-45.737;0.027395;0;0;0;0;-0.3436;0.0012575;80.9;0.0051403;55.453;25.285;NaN;20.438;852.37;343.68;0.01;0.66489
15.26;880.9;-5.3219;-9.2031;11.535;9.2428;139.21;90.987;166.31;33.167;10.234;0.85652;-23.363;-47.999;9.7837;82.12;0;-5.3786;-1.4697;8256.4;0;5.5915;0.01467;1430;1402.3;0.34233;0.034905;2100611;0;0.0016526;0.7349;0.0044175;0.45671;0.15804;0.12016;22.855;-46.084;0.026886;0;0;0;0;-0.36036;0.0012599;80.9;0.0051403;55.504;25.322;NaN;20.439;852.37;343.68;0.01;0.66517
15.27;880.85;-5.4139;-9.1947;11.571;9.2358;139.3;91.047;166.41;33.169;10.226;0.87109;-23.363;-47.999;9.7837;82.57;0;-5.5273;-1.4525;8256.4;0;5.5915;0.01467;1429.9;1402.3;0.34109;0.03504;2108705;0;0.0014023;0.73458;0.0037196;0.45638;0.15804;0.12016;23.048;-46.428;0.026089;0;0;0;0;-0.37765;0.0012624;80.9;0.0051403;55.556;25.36;NaN;20.439;852.38;343.69;0.01;0.66545
15.28;880.79;-5.5058;-9.1862;11.607;9.2288;139.38;91.107;166.52;33.171;10.218;0.88592;-23.363;-47.999;9.7837;83.019;0;-5.678;-1.4349;8256.4;0;5.5915;0.01467;1429.8;1402.3;0.33988;0.035176;2116889;0;0.0011775;0.73426;0.0030994;0.45606;0.15804;0.12016;23.24;-46.771;0.025111;0;0;0;0;-0.39545;0.001265;80.9;0.0051403;55.61;25.398;NaN;20.44;852.38;343.69;0.01;0.66572
15.29;880.74;-5.5976;-9.1776;11.643;9.2218;139.46;91.167;166.62;33.173;10.209;0.90103;-23.363;-47.999;9.7837;83.467;0;-5.8309;-1.4171;8256.4;0;5.5915;0.01467;1429.7;1402.3;0.33868;0.035313;2125163;0;9.7727e-4;0.73393;0.0025523;0.45573;0.15804;0.12016;23.433;-47.112;0.024212;0;0;0;0;-0.41379;0.0012677;80.9;0.0051403;55.665;25.437;NaN;20.44;852.39;343.69;0.01;0.666
15.3;880.68;-5.6894;-9.1691;11.68;9.2147;139.54;91.227;166.72;33.175;10.201;0.91627;-23.363;-47.999;9.7837;83.913;0;-5.9857;-1.3997;8256.4;0;5.5915;0.01467;1429.6;1402.3;0.33763;0.03545;2133446;0;8.0005e-4;0.7336;0.0020733;0.4554;0.15804;0.12016;23.625;-47.449;0.024002;0;0;0;0;-0.43268;0.0012705;80.9;0.0051403;55.722;25.476;NaN;20.441;852.39;343.69;0.01;0.66628
15.31;880.62;-5.781;-9.1632;11.718;9.21;139.63;91.288;166.82;33.176;10.192;0.92667;-23.363;-47.999;9.7837;84.377;0;-6.1356;-1.4111;8256.4;0;5.5915;0.01467;1429.9;1402.3;0.3412;0.035539;2138781;0;6.3677e-4;0.73339;0.0016419;0.45519;0.15804;0.12016;23.76;-47.687;0.023798;0;0;0;0;-0.45237;0.0012733;80.9;0.0051403;55.78;25.516;NaN;20.441;852.4;343.69;0.01;0.66655
15.32;880.57;-5.8726;-9.1573;11.755;9.2052;139.71;91.348;166.92;33.178;10.184;0.93723;-23.363;-47.999;9.7837;84.841;0;-6.2871;-1.4227;8256.4;0;5.5915;0.01467;1430.2;1402.3;0.3448;0.035629;2144209;0;4.9668e-4;0.73318;0.0012742;0.45498;0.15804;0.12017;23.896;-47.922;0.024291;0;0;0;0;-0.47258;0.0012763;80.9;0.0051403;55.839;25.556;NaN;20.442;852.4;343.69;0.01;0.66683
15.33;880.51;-5.9642;-9.1514;11.794;9.2004;139.79;91.408;167.02;33.18;10.175;0.94795;-23.363;-47.999;9.7837;85.304;0;-6.4401;-1.4345;8256.4;0;5.5915;0.01467;1430.5;1402.3;0.34844;0.035721;2149728;0;3.7824e-4;0.73297;9.6539e-4;0.45476;0.15804;0.12017;24.03;-48.154;0.0249;0;0;0;0;-0.49332;0.0012794;80.9;0.0051403;55.901;25.597;NaN;20.442;852.41;343.69;0.01;0.66711
15.34;880.45;-6.0557;-9.1455;11.833;9.1956;139.87;91.468;167.13;33.182;10.166;0.95882;-23.363;-47.999;9.7837;85.767;0;-6.5946;-1.4465;8256.4;0;5.5915;0.01467;1430.7;1402.3;0.35213;0.035814;2155336;0;2.7982e-4;0.73275;7.1049e-4;0.45454;0.15804;0.12017;24.165;-48.382;0.025101;0;0;0;0;-0.51459;0.0012826;80.9;0.0051403;55.963;25.638;NaN;20.443;852.42;343.69;0.01;0.66738
15.35;880.39;-6.1471;-9.1395;11.872;9.1908;139.96;91.528;167.23;33.184;10.157;0.96982;-23.363;-47.999;9.7837;86.23;0;-6.7506;-1.459;8256.4;0;5.5915;0.01467;1431.1;1402.3;0.3559;0.035908;2161012;0;1.9974e-4;0.73253;5.045e-4;0.45432;0.15804;0.12017;24.298;-48.606;0.024701;0;0;0;0;-0.53641;0.0012859;80.9;0.0051403;56.027;25.68;NaN;20.443;852.42;343.69;0.01;0.66766
15.36;880.32;-6.2385;-9.1343;11.912;9.1867;140.04;91.588;167.33;33.186;10.147;0.97951;-23.363;-47.999;9.7837;86.698;0;-6.9061;-1.481;8256.4;0;5.5915;0.01467;1431.5;1402.3;0.361;0.03599;2165949;0;1.3545e-4;0.73234;3.4055e-4;0.45413;0.15804;0.12017;24.415;-48.8;0.025339;0;0;0;0;-0.55886;0.0012892;80.9;0.0051403;56.093;25.722;NaN;20.444;852.43;343.69;0.01;0.66794
15.37;880.26;-6.3298;-9.1291;11.952;9.1826;140.12;91.648;167.43;33.188;10.138;0.98938;-23.363;-47.999;9.7837;87.166;0;-7.063;-1.5033;8256.4;0;5.5915;0.01467;1431.9;1402.3;0.36614;0.036073;2170994;0;8.645e-5;0.73215;2.1635e-4;0.45394;0.15804;0.12017;24.531;-48.99;0.025897;0;0;0;0;-0.58182;0.0012927;80.9;0.0051403;56.16;25.764;NaN;20.444;852.43;343.69;0.01;0.66821
15.38;880.2;-6.421;-9.1238;11.993;9.1784;140.2;91.708;167.53;33.189;10.129;0.99941;-23.363;-47.999;9.7837;87.633;0;-7.2211;-1.5261;8256.4;0;5.5915;0.01467;1432.3;1402.3;0.37131;0.036159;2176146;0;5.0809e-5;0.73195;1.2655e-4;0.45374;0.15804;0.12017;24.647;-49.178;0.026639;0;0;0;0;-0.60529;0.0012963;80.9;0.0051403;56.229;25.808;NaN;20.445;852.44;343.69;0.01;0.66849
15.39;880.13;-6.5123;-9.1186;12.034;9.1743;140.28;91.768;167.63;33.191;10.119;1.0096;-23.363;-47.999;9.7837;88.101;0;-7.3807;-1.5492;8256.4;0;5.5915;0.01467;1432.7;1402.3;0.37652;0.036246;2181404;0;2.6512e-5;0.73175;6.5717e-5;0.45354;0.15804;0.12017;24.762;-49.362;0.027555;0;0;0;0;-0.62929;0.0013;80.9;0.0051403;56.3;25.851;NaN;20.445;852.45;343.69;0.01;0.66877
15.4;880.07;-6.6034;-9.1132;12.075;9.1701;140.36;91.828;167.73;33.193;10.11;1.0201;-23.363;-47.999;9.7837;88.567;0;-7.5417;-1.5719;8256.4;0;5.5915;0.01467;1433.1;1402.3;0.38167;0.036336;2186833;0;1.1492e-5;0.73154;2.8346e-5;0.45333;0.15804;0.12017;24.878;-49.545;0.028571;0;0;0;0;-0.65381;0.0013037;80.9;0.0051403;56.372;25.896;NaN;20.446;852.45;343.69;0.01;0.66904
15.41;880;-6.6945;-9.1051;12.117;9.1638;140.45;91.888;167.83;33.195;10.1;1.0355;-23.363;-47.999;9.7837;89.01;0;-7.7117;-1.5606;8256.4;0;5.5915;0.01467;1433.2;1402.3;0.38267;0.036471;2194968;0;3.8295e-6;0.73123;9.3757e-6;0.45302;0.15804;0.12017;25.045;-49.813;0.027438;0;0;0;0;-0.67855;0.0013076;80.9;0.0051403;56.446;25.941;NaN;20.446;852.46;343.69;0.01;0.66932
15.42;879.93;-6.7855;-9.0971;12.159;9.1576;140.53;91.948;167.93;33.197;10.09;1.0512;-23.363;-47.999;9.7837;89.453;0;-7.8837;-1.5491;8256.4;0;5.5915;0.01467;1433.3;1402.3;0.38375;0.036607;2203168;0;6.5494e-7;0.73092;1.5916e-6;0.45271;0.15804;0.12017;25.21;-50.076;0.027017;0;0;0;0;-0.7039;0.0013115;80.9;0.0051403;56.521;25.986;NaN;20.447;852.47;343.69;0.01;0.6696
15.43;879.86;-6.8765;-9.089;12.202;9.1514;140.61;92.008;168.04;33.199;10.08;1.067;-23.363;-47.999;9.7837;89.894;0;-8.0579;-1.5376;8256.4;0;5.5915;0.01467;1433.4;1402.3;0.3849;0.036744;2211429;0;0;0.73061;1.1503e-8;0.4524;0.15804;0.12018;25.375;-50.336;0.027072;0;0;0;0;-0.72987;0.0013155;80.9;0.0051403;56.598;26.032;NaN;20.447;852.47;343.69;0.01;0.66988
15.44;879.8;-6.9673;-9.0809;12.245;9.1453;140.69;92.067;168.14;33.201;10.07;1.0831;-23.363;-47.999;9.7837;90.335;0;-8.2342;-1.5259;8256.4;0;5.5915;0.01467;1433.5;1402.3;0.38612;0.036882;2219752;0;-1.5282e-7;0.7303;-3.6585e-7;0.45208;0.15804;0.12018;25.538;-50.592;0.026424;0;0;0;0;-0.75646;0.0013196;80.9;0.0051403;56.677;26.079;NaN;20.448;852.48;343.69;0.01;0.67015
15.45;879.73;-7.0581;-9.0728;12.289;9.1391;140.77;92.127;168.24;33.203;10.06;1.0994;-23.363;-47.999;9.7837;90.775;0;-8.4126;-1.5141;8256.4;0;5.5915;0.01467;1433.6;1402.3;0.38743;0.037021;2228132;0;-1.896e-6;0.72999;-4.5048e-6;0.45177;0.15804;0.12018;25.701;-50.845;0.025303;0;0;0;0;-0.78368;0.0013238;80.9;0.0051403;56.758;26.126;NaN;20.448;852.49;343.69;0.01;0.67043
15.46;879.65;-7.1488;-9.0648;12.332;9.1332;140.85;92.187;168.34;33.205;10.049;1.1155;-23.363;-47.999;9.7837;91.215;0;-8.5929;-1.5043;8256.4;0;5.5915;0.01467;1433.7;1402.3;0.38905;0.037159;2236425;0;-7.3323e-6;0.72969;-1.7292e-5;0.45146;0.15805;0.12018;25.86;-51.088;0.024793;0;0;0;0;-0.81158;0.0013281;80.9;0.0051403;56.84;26.174;NaN;20.449;852.49;343.69;0.01;0.67071
15.47;879.58;-7.2394;-9.0568;12.377;9.1273;140.93;92.246;168.44;33.207;10.039;1.1319;-23.363;-47.999;9.7837;91.655;0;-8.7753;-1.4943;8256.4;0;5.5915;0.01467;1433.9;1402.3;0.39076;0.037297;2244776;0;-1.8563e-5;0.72938;-4.3455e-5;0.45115;0.15805;0.12018;26.018;-51.327;0.024822;0;0;0;0;-0.84013;0.0013324;80.9;0.0051403;56.924;26.222;NaN;20.45;852.5;343.69;0.01;0.67099
15.48;879.51;-7.3299;-9.0488;12.421;9.1214;141.01;92.306;168.54;33.209;10.028;1.1484;-23.363;-47.999;9.7837;92.094;0;-8.9599;-1.4842;8256.4;0;5.5915;0.01467;1434;1402.3;0.39256;0.037437;2253183;0;-3.7696e-5;0.72907;-8.7585e-5;0.45084;0.15805;0.12018;26.174;-51.562;0.023404;0;0;0;0;-0.86932;0.0013368;80.9;0.0051403;57.01;26.271;NaN;20.45;852.51;343.69;0.01;0.67126
15.49;879.44;-7.4203;-9.0408;12.466;9.1156;141.09;92.366;168.64;33.211;10.017;1.1652;-23.363;-47.999;9.7837;92.533;0;-9.1466;-1.4741;8256.4;0;5.5915;0.01467;1434.2;1402.3;0.39445;0.037577;2261645;0;-6.6841e-5;0.72876;-1.5414e-4;0.45053;0.15805;0.12018;26.33;-51.792;0.02375;0;0;0;0;-0.89918;0.0013413;80.9;0.0051403;57.098;26.321;NaN;20.451;852.51;343.69;0.01;0.67154
15.5;879.36;-7.5107;-9.0329;12.511;9.1099;141.17;92.425;168.74;33.213;10.006;1.182;-23.363;-47.999;9.7837;92.971;0;-9.3354;-1.4646;8256.4;0;5.5915;0.01467;1434.3;1402.3;0.39652;0.037717;2270110;0;-1.0816e-4;0.72845;-2.4758e-4;0.45022;0.15805;0.12018;26.483;-52.016;0.023124;0;0;0;0;-0.92972;0.0013459;80.9;0.0051403;57.187;26.372;NaN;20.451;852.52;343.69;0.01;0.67182
15.51;879.29;-7.601;-9.0271;12.557;9.1058;141.25;92.485;168.84;33.215;9.9946;1.195;-23.363;-47.999;9.7837;93.427;0;-9.5215;-1.4847;8256.4;0;5.5915;0.01467;1434.8;1402.3;0.40186;0.037826;2276684;0;-1.6616e-4;0.72822;-3.7813e-4;0.44998;0.15805;0.12019;26.594;-52.165;0.023036;0;0;0;0;-0.96158;0.0013505;80.9;0.0051403;57.278;26.423;NaN;20.452;852.53;343.69;0.01;0.6721
15.52;879.21;-7.6913;-9.0213;12.602;9.1018;141.33;92.544;168.94;33.217;9.9833;1.2081;-23.363;-47.999;9.7837;93.884;0;-9.7092;-1.5051;8256.4;0;5.5915;0.01467;1435.2;1402.3;0.40731;0.037937;2283334;0;-2.4189e-4;0.72798;-5.4728e-4;0.44974;0.15805;0.12019;26.704;-52.309;0.024204;0;0;0;0;-0.99406;0.0013552;80.9;0.0051403;57.372;26.475;NaN;20.453;852.54;343.69;0.01;0.67237
15.53;879.13;-7.7814;-9.0155;12.649;9.0978;141.41;92.604;169.04;33.219;9.9718;1.2213;-23.363;-47.999;9.7837;94.34;0;-9.8985;-1.5258;8256.4;0;5.5915;0.01467;1435.7;1402.3;0.41284;0.038048;2290059;0;-3.3774e-4;0.72774;-7.5966e-4;0.4495;0.15805;0.12019;26.813;-52.448;0.023972;0;0;0;0;-1.0271;0.00136;80.9;0.0051403;57.467;26.528;NaN;20.453;852.54;343.69;0.01;0.67265
15.54;879.05;-7.8716;-9.0097;12.695;9.0939;141.49;92.663;169.14;33.221;9.9602;1.2346;-23.363;-47.999;9.7837;94.796;0;-10.089;-1.5468;8256.4;0;5.5915;0.01467;1436.1;1402.3;0.41848;0.038161;2296859;0;-4.561e-4;0.72749;-0.0010198;0.44925;0.15805;0.12019;26.92;-52.582;0.025209;0;0;0;0;-1.0609;0.0013649;80.9;0.0051403;57.564;26.581;NaN;20.454;852.55;343.69;0.01;0.67293
15.55;878.97;-7.9616;-9.004;12.742;9.0901;141.57;92.723;169.24;33.223;9.9485;1.2482;-23.363;-47.999;9.7837;95.252;0;-10.282;-1.5681;8256.4;0;5.5915;0.01467;1436.6;1402.3;0.4242;0.038275;2303739;0;-5.9934e-4;0.72725;-0.0013321;0.44901;0.15805;0.12019;27.026;-52.711;0.025272;0;0;0;0;-1.0952;0.0013699;80.9;0.0051403;57.662;26.636;NaN;20.455;852.56;343.69;0.01;0.67321
15.56;878.89;-8.0516;-8.998;12.789;9.0861;141.65;92.782;169.33;33.225;9.9366;1.2624;-23.363;-47.999;9.7837;95.705;0;-10.477;-1.5849;8256.4;0;5.5915;0.01467;1437;1402.3;0.42959;0.038395;2310959;0;-7.6893e-4;0.72699;-0.0016984;0.44875;0.15805;0.12019;27.136;-52.845;0.025934;0;0;0;0;-1.13;0.0013749;80.9;0.0051403;57.763;26.691;NaN;20.455;852.57;343.69;0.01;0.67349
15.57;878.81;-8.1416;-8.992;12.837;9.0822;141.73;92.842;169.43;33.227;9.9246;1.2768;-23.363;-47.999;9.7837;96.158;0;-10.673;-1.602;8256.4;0;5.5915;0.01467;1437.5;1402.3;0.43508;0.038515;2318245;0;-9.6795e-4;0.72673;-0.0021246;0.44849;0.15805;0.12019;27.244;-52.974;0.026361;0;0;0;0;-1.1655;0.00138;80.9;0.0051403;57.866;26.747;NaN;20.456;852.57;343.7;0.01;0.67377
15.58;878.73;-8.2315;-8.9861;12.885;9.0784;141.81;92.901;169.53;33.229;9.9125;1.2913;-23.363;-47.999;9.7837;96.611;0;-10.872;-1.6193;8256.4;0;5.5915;0.01467;1437.9;1402.3;0.4407;0.038637;2325595;0;-0.0011988;0.72648;-0.0026147;0.44823;0.15805;0.12019;27.35;-53.098;0.027087;0;0;0;0;-1.2016;0.0013852;80.9;0.0051403;57.971;26.803;NaN;20.456;852.58;343.7;0.01;0.67405
15.59;878.65;-8.3213;-8.9802;12.933;9.0747;141.89;92.96;169.63;33.231;9.9002;1.3059;-23.363;-47.999;9.7837;97.063;0;-11.072;-1.6369;8256.4;0;5.5915;0.01467;1438.4;1402.3;0.44644;0.03876;2333008;0;-0.0014639;0.72622;-0.0031726;0.44797;0.15805;0.1202;27.455;-53.215;0.027355;0;0;0;0;-1.2383;0.0013905;80.9;0.0051403;58.077;26.861;NaN;20.457;852.59;343.7;0.01;0.67432
15.6;878.57;-8.4111;-8.9744;12.981;9.071;141.97;93.019;169.73;33.233;9.8877;1.3207;-23.363;-47.999;9.7837;97.516;0;-11.274;-1.6541;8256.4;0;5.5915;0.01467;1438.8;1402.3;0.45224;0.038885;2340521;0;-0.0017654;0.72595;-0.0038015;0.4477;0.15805;0.1202;27.558;-53.329;0.02705;0;0;0;0;-1.2757;0.0013958;80.9;0.0051403;58.186;26.919;NaN;20.458;852.6;343.7;0.01;0.67499
15.61;878.48;-8.5008;-8.9669;13.03;9.0663;142.05;93.079;169.83;33.235;9.8751;1.339;-23.363;-47.999;9.7837;97.952;0;-11.482;-1.6431;8256.4;0;5.5915;0.01467;1439.1;1402.3;0.45569;0.039034;2349527;0;-0.002096;0.72564;-0.0044789;0.44739;0.15805;0.1202;27.691;-53.493;0.026806;0;0;0;0;-1.3131;0.0014012;80.9;0.0051403;58.296;26.979;NaN;20.459;852.61;343.7;0.01;0.67558
15.62;878.4;-8.5904;-8.9595;13.079;9.0618;142.13;93.138;169.93;33.237;9.8624;1.3574;-23.363;-47.999;9.7837;98.388;0;-11.692;-1.6319;8256.4;0;5.5915;0.01467;1439.4;1402.3;0.45928;0.039184;2358576;0;-0.002466;0.72533;-0.0052292;0.44707;0.15805;0.1202;27.822;-53.651;0.026455;0;0;0;0;-1.3512;0.0014067;80.9;0.0051403;58.409;27.039;NaN;20.459;852.62;343.7;0.01;0.67608
15.63;878.31;-8.68;-8.9522;13.128;9.0573;142.21;93.197;170.03;33.239;9.8494;1.3759;-23.363;-47.999;9.7837;98.824;0;-11.904;-1.6207;8256.4;0;5.5915;0.01467;1439.7;1402.3;0.46301;0.039335;2367668;0;-0.0028776;0.72502;-0.0060554;0.44676;0.15805;0.1202;27.951;-53.804;0.026103;0;0;0;0;-1.39;0.0014122;80.9;0.0051403;58.524;27.1;NaN;20.46;852.62;343.7;0.01;0.67638
15.64;878.22;-8.7695;-8.9449;13.178;9.053;142.29;93.256;170.12;33.241;9.8363;1.3946;-23.363;-47.999;9.7837;99.26;0;-12.119;-1.6094;8256.4;0;5.5915;0.01467;1440;1402.3;0.4669;0.039487;2376801;0;-0.0033334;0.7247;-0.0069607;0.44645;0.15805;0.1202;28.077;-53.95;0.025487;0;0;0;0;-1.4295;0.0014178;80.9;0.0051403;58.641;27.162;NaN;20.461;852.63;343.7;0.01;0.67667
15.65;878.13;-8.8589;-8.9378;13.228;9.0489;142.37;93.315;170.22;33.243;9.823;1.4134;-23.363;-47.999;9.7837;99.697;0;-12.336;-1.5987;8256.4;0;5.5915;0.01467;1440.4;1402.3;0.47099;0.039638;2385944;0;-0.003836;0.72439;-0.007949;0.44613;0.15806;0.1202;28.201;-54.089;0.025079;0;0;0;0;-1.4698;0.0014234;80.9;0.0051403;58.76;27.225;NaN;20.461;852.64;343.7;0.01;0.67696
15.66;878.04;-8.9482;-8.9322;13.278;9.0458;142.44;93.374;170.32;33.245;9.8096;1.4293;-23.363;-47.999;9.7837;100.15;0;-12.551;-1.6141;8256.4;0;5.5915;0.01467;1440.9;1402.3;0.47742;0.03977;2393900;0;-0.0044011;0.72412;-0.0090595;0.44586;0.15806;0.12021;28.294;-54.171;0.025158;0;0;0;0;-1.5115;0.0014291;80.9;0.0051403;58.881;27.289;NaN;20.462;852.65;343.7;0.01;0.67725
15.67;877.95;-9.0375;-8.9267;13.328;9.0429;142.52;93.433;170.42;33.247;9.796;1.4453;-23.363;-47.999;9.7837;100.6;0;-12.768;-1.6297;8256.4;0;5.5915;0.01467;1441.4;1402.3;0.484;0.039903;2401909;0;-0.0050199;0.72385;-0.010265;0.44559;0.15806;0.12021;28.386;-54.247;0.025719;0;0;0;0;-1.5538;0.0014349;80.9;0.0051403;59.004;27.355;NaN;20.463;852.66;343.7;0.01;0.67754
15.68;877.86;-9.1268;-8.9213;13.379;9.0402;142.6;93.492;170.52;33.25;9.7822;1.4613;-23.363;-47.999;9.7837;101.05;0;-12.987;-1.6455;8256.4;0;5.5915;0.01467;1442;1402.3;0.49075;0.040036;2.41e6;0;-0.0056951;0.72358;-0.011567;0.44532;0.15806;0.12021;28.474;-54.317;0.025308;0;0;0;0;-1.5968;0.0014407;80.9;0.0051403;59.129;27.421;NaN;20.464;852.67;343.7;0.01;0.67783
15.69;877.77;-9.216;-8.916;13.43;9.0376;142.68;93.55;170.61;33.252;9.7683;1.4775;-23.363;-47.999;9.7837;101.5;0;-13.207;-1.6616;8256.4;0;5.5915;0.01467;1442.5;1402.3;0.49768;0.040171;2418083;0;-0.0064291;0.72331;-0.012971;0.44504;0.15806;0.12021;28.56;-54.379;0.025911;0;0;0;0;-1.6405;0.0014466;80.9;0.0051403;59.256;27.488;NaN;20.464;852.68;343.7;0.01;0.67811
15.7;877.68;-9.3051;-8.9108;13.481;9.0352;142.76;93.609;170.71;33.254;9.7543;1.4936;-23.363;-47.999;9.7837;101.95;0;-13.43;-1.6787;8256.4;0;5.5915;0.01467;1443.1;1402.3;0.50484;0.040306;2426216;0;-0.0072253;0.72304;-0.01448;0.44477;0.15806;0.12021;28.643;-54.433;0.026561;0;0;0;0;-1.6848;0.0014526;80.9;0.0051403;59.386;27.557;NaN;20.465;852.69;343.7;0.01;0.6784
15.71;877.59;-9.3942;-8.9073;13.532;9.0338;142.83;93.668;170.81;33.256;9.74;1.5067;-23.363;-47.999;9.7837;102.42;0;-13.65;-1.7258;8256.4;0;5.5915;0.01467;1443.9;1402.3;0.51443;0.040421;2433167;0;-0.0081064;0.72281;-0.016153;0.44454;0.15806;0.12021;28.695;-54.429;0.027478;0;0;0;0;-1.7305;0.0014586;80.9;0.0051403;59.518;27.626;NaN;20.466;852.69;343.7;0.01;0.67869
15.72;877.49;-9.4832;-8.9038;13.584;9.0326;142.91;93.727;170.91;33.258;9.7257;1.5198;-23.363;-47.999;9.7837;102.89;0;-13.871;-1.7736;8256.4;0;5.5915;0.01467;1444.7;1402.3;0.52417;0.040538;2440205;0;-0.0090573;0.72258;-0.017944;0.4443;0.15806;0.12021;28.744;-54.417;0.029193;0;0;0;0;-1.7767;0.0014647;80.9;0.0051403;59.652;27.697;NaN;20.467;852.7;343.7;0.01;0.67898
15.73;877.4;-9.5723;-8.9005;13.636;9.0315;142.99;93.785;171;33.26;9.7112;1.533;-23.363;-47.999;9.7837;103.36;0;-14.093;-1.8221;8256.4;0;5.5915;0.01467;1445.5;1402.3;0.53408;0.040656;2447331;0;-0.010081;0.72234;-0.019855;0.44407;0.15806;0.12021;28.791;-54.4;0.030275;0;0;0;0;-1.8234;0.0014709;80.9;0.0051403;59.788;27.769;NaN;20.467;852.71;343.7;0.01;0.67927
15.74;877.3;-9.6612;-8.8972;13.688;9.0306;143.07;93.844;171.1;33.263;9.6965;1.5464;-23.363;-47.999;9.7837;103.83;0;-14.316;-1.8712;8256.4;0;5.5915;0.01467;1446.3;1402.3;0.54416;0.040775;2454542;0;-0.01118;0.7221;-0.02189;0.44383;0.15806;0.12022;28.835;-54.377;0.031817;0;0;0;0;-1.8706;0.0014771;80.9;0.0051403;59.926;27.842;NaN;20.468;852.72;343.7;0.01;0.67955
15.75;877.2;-9.7502;-8.894;13.741;9.0297;143.14;93.902;171.2;33.265;9.6817;1.5598;-23.363;-47.999;9.7837;104.3;0;-14.54;-1.9205;8256.4;0;5.5915;0.01467;1447.1;1402.3;0.55437;0.040896;2461858;0;-0.012356;0.72186;-0.024051;0.44359;0.15806;0.12022;28.878;-54.347;0.033133;0;0;0;0;-1.9183;0.0014834;80.9;0.0051403;60.067;27.916;NaN;20.469;852.73;343.7;0.01;0.67984
15.76;877.1;-9.8391;-8.8899;13.793;9.0285;143.22;93.961;171.29;33.267;9.6668;1.5754;-23.363;-47.999;9.7837;104.76;0;-14.769;-1.9492;8256.4;0;5.5915;0.01467;1447.8;1402.3;0.56334;0.041031;2.47e6;0;-0.013596;0.7216;-0.026289;0.44332;0.15806;0.12022;28.936;-54.344;0.034089;0;0;0;0;-1.966;0.0014898;80.9;0.0051403;60.21;27.992;NaN;20.47;852.74;343.7;0.01;0.68013
15.77;877.01;-9.928;-8.8861;13.846;9.0274;143.3;94.019;171.39;33.269;9.6517;1.591;-23.363;-47.999;9.7837;105.22;0;-14.999;-1.9783;8256.4;0;5.5915;0.01467;1448.6;1402.3;0.57251;0.041167;2478209;0;-0.014917;0.72133;-0.028654;0.44305;0.15806;0.12022;28.991;-54.333;0.035008;0;0;0;0;-2.0144;0.0014962;80.9;0.0051403;60.355;28.069;NaN;20.471;852.75;343.7;0.01;0.68042
